Id,Prediction
226,3535565.3323713406
227,6672562.777131384
228,2789594.6177764838
229,6054249.746851782
230,5477513.960146646
231,6474589.386462134
232,5981171.577841058
233,4975068.673322146
234,4134156.440659871
235,4381745.643202752
236,3306295.733977864
237,3134485.4493287015
238,5441643.666179527
239,5363051.9502466675
240,3969012.2336687264
241,3489818.809942475
242,3660244.4122778373
243,3618448.386031009
244,5075383.581130793
245,7268022.361065873
246,4736499.258482235
247,3588124.1319054216
248,4783823.3862044765
249,3506105.0221307264
250,3231541.090576824
251,5960020.802408777
252,4936022.2179147545
253,3328153.3693856173
254,3637300.6183001893
255,5361201.878714304
256,4118263.6386924433
257,4601811.27327147
258,3640605.2766961483
259,3182469.0922753587
260,3929330.1310570315
261,5487610.086443758
262,6883163.3686664235
263,4521949.000297017
264,3787739.2068072367
265,5683645.9297651425
266,4440995.012834152
267,5994447.516826433
268,5318241.996923532
269,3908344.214102162
270,3889985.4189508082
271,3622152.116009919
272,4960629.511148834
273,4128009.663473493
274,3371478.9863702287
275,5098665.035698336
276,7760212.656701996
277,6272997.934953392
278,4615959.377347814
279,3087381.6873808447
280,4650480.829972692
281,5358539.536783618
282,2941812.995378715
283,2876459.5778044667
284,5631772.847194347
285,3140096.203278898
286,4708787.087267205
287,3394566.6462024576
288,7321051.990199299
289,3538186.276677361
290,5203284.49417609
291,4505625.095465195
292,4193296.598108024
293,4108064.871763212
294,3142799.701523721
295,6093070.821535925
296,5315195.805692875
297,5504552.520470187
298,4537869.679548551
299,5755860.343372786
300,3660396.9471532074
301,6796002.65163109
302,4444305.804443781
303,5131404.964282512
304,4531977.947627017
305,5161785.772899919
306,4610241.22647706
307,4843807.384874228
308,3213203.321866944
309,3422110.8666696833
310,5684232.6004744535
311,3675374.9964663824
312,3857646.3701969576
313,3833132.318144625
314,4338422.934882276
315,4755559.7852277905
316,4544759.217218693
317,5383221.973800428
318,5352174.297689579
319,4909054.507549427
320,4934854.14876416
321,4927130.916360073
322,3125685.8968088552
323,3557904.3939499967
324,4881509.544917764
325,5774586.669998433
326,5510756.168537414
327,4189376.2000447502
328,4619600.332557078
329,6344974.140899225
330,4755078.889131577
331,5425915.524284621
332,4370789.105446344
333,5678279.752183464
334,4399297.846482866
335,6103608.694075351
336,2619166.3829307915
337,5091905.428798917
338,5263405.784091238
339,4550856.133377572
340,5848612.806300259
341,5017630.4324787
342,4044826.8567065746
343,5693445.360737667
344,3304815.1887370697
345,3744091.8602517387
346,5907940.724093741
347,5652734.073639631
348,4975596.061702792
349,4508223.692875492
350,4107784.9956285055
351,7064022.4315092685
352,4371021.81627714
353,5054053.601587154
354,2973234.55746958
355,6962414.5896432
356,5338213.645276941
357,5337712.493868306
358,4414570.572970164
359,3941893.096717782
360,3381727.5830877656
361,3628880.8414725373
362,4466895.5510206
363,5211025.432893839
364,5936320.111408674
365,6211882.187020721
366,3506715.007941505
367,4698133.930595764
368,4187806.8920833557
369,3864295.7723425915
370,3551966.138122827
371,4352207.24643806
372,4191410.3395797987
373,5597951.002861256
374,4141316.4088857877
375,4627290.523418246
376,3064171.28179699
377,5274343.333995678
378,3702570.333254381
379,5427756.184039616
380,5039898.756673491
381,4048818.252806609
382,3744134.924222172
383,4885935.014838472
384,5598290.63045602
385,5697805.979866681
386,5581963.673399531
387,5488588.750262664
388,4179922.1446112473
389,5004248.446411412
390,4301751.252849691
391,4590283.018992457
392,5747807.65445523
393,4681114.768744438
394,6143131.810223263
395,3524569.9040743373
396,5894611.52209865
397,5187593.740441742
398,4136974.7965488955
399,4969595.960523588
400,2612672.3049094053
401,3235319.8500867393
402,4920745.858725663
403,3569532.6177335926
404,2863755.356205967
405,3696697.798836457
406,5207103.960770683
407,3962605.6740218736
408,3506715.007941505
409,3729475.889239059
410,4341161.152521262
411,5166148.596949821
412,4097135.449258122
413,4780046.873301326
414,6243810.819639813
415,5502158.783710864
416,5700942.28829824
417,2794008.3576686718
418,3466885.1771851834
419,5522110.721874335
420,5542967.244287052
421,6478933.29672163
422,4914045.688984512
423,3688284.386443654
424,4697934.74499701
425,5193489.5579002155
426,4197679.66324502
427,3474938.0542263403
428,4457127.801969534
429,4030101.2763904864
430,3630316.0604120307
431,3374399.335377047
432,2747826.9478572104
433,5538371.519099305
434,4531067.25404956
435,6570229.831830273
436,4893627.166822531
437,2489609.859463329
438,4435179.054989943
439,6756843.239558195
440,4741036.123593708
441,5389700.55770888
442,4045290.7240558905
443,4867805.066716798
444,5271021.976539602
445,4879725.634881384
446,5765521.071717677
447,4266093.020675393
448,4739712.380335809
449,6267261.3094323855
450,5125339.269018354
451,4151609.1114989948
452,4008282.869224426
453,5856865.110653
454,4772431.732018047
455,2803089.290102813
456,3263253.3194738408
457,3676829.4631781997
458,3601513.297878276
459,2483768.0612258357
460,5707014.096686641
461,5133468.00153462
462,4113314.9111504056
463,4285451.932453688
464,4914889.263266811
465,3385145.70095289
466,4068963.6779615376
467,3295634.7262929464
468,3691813.899258537
469,3872833.6017019856
470,2643091.773808816
471,4737296.84850717
472,2457695.538549231
473,4094283.3829671866
474,4245810.925608531
475,4289845.302854889
476,4144893.378219829
477,3725862.0379819986
478,3290987.118124893
479,4695151.764066885
480,5198080.800752865
481,4769413.038860951
482,4361568.704391192
483,3562809.9644727493
484,6088606.132699113
485,4143794.0336437128
486,4943374.946975126
487,4063924.32750328
488,5471259.314862007
489,2925591.0860961997
490,5252280.706891399
491,2416007.6980640916
492,6610957.601048252
493,6775857.099864332
494,4124567.0356058
495,4267128.028646789
496,6159468.979545579
497,5382517.030942554
498,3342630.200878547
499,3926049.024580095
500,3772790.1910493104
501,2950754.0468051815
502,3822921.1863330775
503,6223062.867485428
504,5731676.166690873
505,3532394.206962509
506,4411239.348871398
507,5978724.374454807
508,4902314.017141139
509,4501423.881785812
510,5299701.972435057
511,5266800.19313544
512,3733994.6070026816
513,6246516.1070765415
514,3008763.4041895126
515,2612978.571435776
516,3207984.727525552
517,5071043.33610437
518,4855108.1805352615
519,4287923.297001569
520,5282391.523060046
521,5298110.299394171
522,5155179.647064237
523,5306815.294801008
524,3045062.952394547
525,4262757.604685842
526,3424426.1192543553
527,4157099.1873155073
528,5492817.296648846
529,3280867.09380761
530,3844415.207140556
531,6956432.373261151
532,4714121.612201609
533,3087542.983382573
534,5095424.47380776
535,3120515.7103654193
536,3449180.704664922
537,4059633.3764765416
538,3297428.0073815584
539,4963824.571453568
540,4104144.885057966
541,3706988.5228015822
542,4884613.123092454
543,4692813.915863455
544,4924349.977470551
545,4206664.56357968
546,3702560.4548178734
547,5909847.913094058
548,3992487.316416475
549,3222174.8837758265
550,3681356.32337055
551,2530527.7164932163
552,5969798.614649335
553,5171694.520735638
554,4785692.876599308
555,3932130.8821956376
556,2832074.054358222
557,6976012.162143679
558,3885385.167666776
559,4924394.419983585
560,3953719.763265
561,6853889.249827731
562,3562175.1148377755
563,3420933.198428982
564,5008008.250212629
565,4551848.13452053
566,3305071.543758046
567,5922078.1557317395
568,4248321.881085698
569,4971576.442997464
570,5429614.054956924
571,3742859.2112836787
572,3819833.523055923
573,5110250.987586054
574,3475289.9667589236
575,4662453.8666561125
576,5608104.2214372605
577,5759180.96113125
578,4188753.699375243
579,4682907.1349316565
580,3857981.0457528555
581,5142724.955854163
582,5424955.827816718
583,5153688.051239484
584,5282601.87197118
585,5498824.324256239
586,2402382.211412726
587,2867976.0058796005
588,4511182.499216818
589,5517625.316330916
590,4694565.594038303
591,4111191.067039492
592,4079272.31687156
593,3915680.8983908817
594,2260832.08350041
595,2416007.6980640916
596,6053268.114746737
597,5890826.538214653
598,3949119.004765863
599,5579971.182809875
600,4091495.17519244
601,6160134.829382294
602,4349847.763025275
603,3617598.7235401752
604,3430964.70879038
605,4267397.830841004
606,3335728.188488106
607,3212920.807116209
608,3717033.101171723
609,5713220.870293763
610,7453158.4706021305
611,3405750.3835587627
612,3226956.5853069266
613,6384788.91460759
614,6276556.035195753
615,2923455.6821397203
616,4030350.535016435
617,5569520.168429663
618,5326037.98784179
619,4771138.037452974
620,3563187.010773015
621,4450478.615474974
622,5178333.631742935
623,5849766.530094123
624,6141248.542949055
625,5416944.042627489
626,4943822.632649617
627,6580900.842155505
628,3328010.0859354474
629,5226597.084614243
630,5298314.263420577
631,4709495.499239398
632,6395155.627872408
633,6615738.556376613
634,3230271.0238374243
635,5059258.665136805
636,6061615.064948255
637,3400052.72471443
638,6695758.800698692
639,5199014.613813602
640,4469016.091844196
641,5292365.073471577
642,5006539.736853525
643,6103094.072148315
644,5230626.991872351
645,2420919.561575789
646,6022365.483973479
647,3176441.2095841295
648,4627996.654927469
649,2312500.390324836
650,3173241.570873975
651,4555651.031094123
652,4056804.1236086986
653,4545878.649169327
654,6281162.407155935
655,6032217.544753142
656,4621669.696351686
657,5022805.764671883
658,6344040.801488427
659,4905149.564268636
660,5277047.324821201
661,6284634.5549542
662,4278891.799074459
663,4716477.636908408
664,4454792.188177527
665,4141316.4088857877
666,5612486.130627095
667,4056654.4889474
668,3611081.9385682023
669,4305172.009469931
670,7422470.768418294
671,5921874.964980205
672,6338853.131153031
673,4307648.568623573
674,4154373.4605367635
675,3632454.7135849153
676,5897026.777862675
677,5336155.246839944
678,4343338.644737173
679,6167928.4927478
680,4099937.586317986
681,5891714.060484262
682,4590150.729941658
683,4858386.219015865
684,3997023.4377723336
685,4637302.675365954
686,4092257.290558357
687,2697001.6119578304
688,4900693.436350102
689,5493938.679773386
690,3819556.1573501704
691,4539752.652313099
692,3737018.6642339574
693,4138250.9731393037
694,4648274.151098782
695,2677259.8340332597
696,4331044.796004978
697,4106424.926174495
698,4946061.612235808
699,4290789.25024426
700,6409159.637704216
701,3603485.799330881
702,5191855.089907961
703,4620213.901182009
704,5342425.98496877
705,5611062.664474806
706,5556866.6949138045
707,4594861.505005961
708,4599094.354201594
709,4510862.643130718
710,5445025.534311377
711,5482592.689372544
712,4059835.195269532
713,4455871.363896165
714,3874428.4883038243
715,4419167.131462324
716,4420834.64743966
717,5389023.358109421
718,4404643.191609243
719,4207519.847457108
720,5706259.391253086
721,5535234.082525457
722,4060246.9402330033
723,3007067.4266868443
724,3529240.8412787537
725,4126911.9916811776
726,3380645.040760418
727,4372980.502402606
728,4662304.814543438
729,4526927.735284985
730,3401519.0158320544
731,4458621.393852966
732,4267375.807733444
733,6280446.508347474
734,3644277.230426589
735,4531827.180959612
736,3776643.4269727143
737,3761213.962063486
738,4788994.871120756
739,4570440.734665672
740,4890632.5855623875
741,4628352.991738893
742,3765123.6406780886
743,5724860.5812403485
744,4273566.473147429
745,5051615.50522277
746,5241924.34854051
747,5559142.40555608
748,5637730.40986018
749,3355635.7625500485
750,5765521.071717677
751,3819833.523055923
752,3873506.1982337614
753,4694757.149200287
754,3212920.807116209
755,3527586.99435081
756,3425462.2968776147
757,3925325.7552147447
758,5337104.914614309
759,7231595.809749603
760,4119529.4074337496
761,4337344.784634644
762,4737733.547338665
763,3341605.9564491645
764,6199114.2688388685
765,5600557.282549184
766,5931373.283013577
767,5755279.636530573
768,3522668.56101115
769,5205331.372786335
770,3525460.816955429
771,4047287.780744607
772,5126380.193935328
773,4767989.860357022
774,3225773.777257344
775,5518806.783102377
776,3452295.364150239
777,4616350.957643104
778,3101052.5539037194
779,3261052.2597670993
780,4001772.575798975
781,5170381.890449788
782,6112307.901034231
783,3720962.6696783514
784,4822227.589934827
785,4963630.477611894
786,4882441.241734043
787,4705422.641731751
788,3290201.24324087
789,5351975.302507923
790,4420371.94600189
791,4943822.632649617
792,3242578.468413712
793,3349778.1848072293
794,2550846.122833345
795,6493678.83805098
796,4954581.32515768
797,2689762.428319065
798,3452435.436896002
799,5506398.490058098
800,5353807.543826013
801,5722037.010470956
802,4909806.583031791
803,3222174.8837758265
804,3388799.030274254
805,3759527.02500433
806,3772810.8796406193
807,5733413.39530871
808,4815883.2089816285
809,2825543.7297935383
810,4319008.61229838
811,4278563.817903485
812,4413210.006578142
813,3424283.2593263267
814,2522896.810474709
815,5906851.051128794
816,5692876.83226824
817,4383445.74228207
818,4433781.700480853
819,3944394.401990823
820,5414838.099934265
821,5532090.722041389
822,3465892.205564896
823,4662493.191143114
824,4420711.391514352
825,4996988.648578262
826,4013643.087894799
827,3466099.134580438
828,5571069.69959459
829,2605001.19487773
830,4737590.792437458
831,6129119.582567398
832,5571097.349546504
833,5434351.804508311
834,5614908.421998439
835,2950612.968760123
836,2704131.196050272
837,3313009.7222894477
838,4483635.112661354
839,3329058.5655062282
840,4320643.462430621
841,2490878.5194804147
842,5188145.880923583
843,4572183.549025369
844,4502229.404788908
845,4293620.277500077
846,6547114.585532246
847,3921299.9476922625
848,3841606.2611048548
849,5533121.551084488
850,4887357.426740109
851,4737579.8264211435
852,6314052.072298722
853,3167262.8271968085
854,5743812.800647159
855,3884451.21135561
856,5668435.408160204
857,4705467.064891465
858,4175219.114405813
859,4459068.548863327
860,5764675.203762283
861,5458941.197862179
862,4959178.017634662
863,3170906.575120682
864,5424981.022491128
865,5940878.333207987
866,3297884.207121594
867,4036897.455198442
868,4448099.495423637
869,4673998.824604505
870,3583693.170798586
871,4956922.446007694
872,4899845.737366019
873,4530509.072008055
874,4165947.110182007
875,5103817.709841133
876,4615309.882120501
877,5266800.19313544
878,4577232.99613487
879,4775609.228993059
880,2797390.101036764
881,3459951.2249126807
882,3967683.8447258584
883,4195841.216460937
884,4257495.255781745
885,6904070.812078914
886,3365068.401124436
887,5401917.580258235
888,4158279.013107697
889,4705099.317954862
890,4774361.196273085
891,3702799.8070205334
892,5073395.53367686
893,5257774.261654849
894,5250408.126573135
895,3519586.7915857667
896,3963023.2415019805
897,4338310.280810532
898,4577896.661142706
899,7125973.555725938
900,2840582.0198089285
901,6869995.936560851
902,4697915.027218891
903,4800624.233401797
904,2908053.6356477444
905,4104676.959658718
906,4433754.673197937
907,4002785.7558756964
908,4554881.027770737
909,3630316.0604120307
910,5720538.22509185
911,5471417.068341041
912,3425462.2968776147
913,5585501.986355104
914,4590927.391379876
915,4340708.593679598
916,2883888.163836891
917,7013044.480183018
918,5062719.366528386
919,4003000.986269801
920,3862927.0584710985
921,4759972.3013950735
922,4140610.3579495163
923,4910600.88069846
924,4561013.0457785195
925,4963134.532475593
926,5961990.821049409
927,4770519.85748052
928,5728317.428635258
929,4180170.4700087174
930,4193270.8072912428
931,4202960.716932453
932,5133468.00153462
933,6297722.585544462
934,3562062.127940355
935,4552014.338668523
936,3732357.1473319577
937,3094414.741691792
938,5337423.049623995
939,5282988.906747621
940,4764443.336616247
941,3203627.046484394
942,3738543.9924370525
943,5130107.709751961
944,4611929.794204977
945,3660724.530722955
946,5762479.722186957
947,3493748.962821985
948,4796146.5341696385
949,2637850.9950248264
950,4842867.437509538
951,4057516.3647262263
952,5602186.470945759
953,3736971.6676245006
954,5532115.173511115
955,5314479.153313018
956,5339523.687247858
957,3997712.6970616523
958,5506130.456968816
959,4659020.779638876
960,4551522.001439316
961,5272413.479048279
962,5728536.722104504
963,4404606.871997893
964,8113744.416855252
965,4364885.993066388
966,4559614.626368506
967,5296091.628560548
968,3762774.1561492197
969,4576715.919837947
970,3630316.0604120307
971,3838173.2920355154
972,3963444.7854852783
973,2595434.556259928
974,5309340.512011063
975,4422848.194370994
976,4578677.580341786
977,4652954.728431529
978,4847850.555929515
979,6430271.729949026
980,6204507.408211401
981,4745197.982194811
982,3918158.582686218
983,5558531.6527405055
984,5287920.670990302
985,3798327.91748533
986,3384680.6654899013
987,4694785.0425660275
988,5985439.617661667
989,3779834.9865599335
990,5638676.846810857
991,2897091.4738544603
992,4788955.526035882
993,3928604.0965506285
994,5154576.941890622
995,4475021.2357837185
996,5608675.693544826
997,3666942.2531388355
998,5248982.07340474
999,4824799.852444881
1000,5054348.23275301
1001,4670131.364872424
1002,3089418.4998872424
1003,5189168.259801955
1004,7101947.481755832
1005,3554031.83250559
1006,6132210.828045876
1007,4049623.8464855114
1008,3888614.6405475005
1009,3480826.542725449
1010,3380206.494285836
1011,4794129.772597999
1012,2924338.3062815177
1013,3197772.065147862
1014,5807088.616635654
1015,5110023.075500516
1016,5687972.698861527
1017,3903744.1480715587
1018,3552916.6263316614
1019,6672125.304217162
1020,4221719.855876189
1021,4021960.044164324
1022,5135520.020248959
1023,3740068.7981709307
1024,4300219.054093525
1025,3361972.6141099613
1026,3508570.1401258335
1027,6624397.757528739
1028,4923896.056591224
1029,2390671.6725364095
1030,5042346.204768628
1031,3159977.5235685296
1032,4638026.282492964
1033,5190512.118663387
1034,3715139.271322784
1035,3010992.8036103547
1036,3656165.229527868
1037,3572214.6769123957
1038,4849589.316670734
1039,5068623.761905442
1040,3409730.9321024884
1041,5350163.271163738
1042,4426909.696852049
1043,3886919.4146086755
1044,4309608.53420387
1045,4361380.234972845
1046,4819461.513519967
1047,6625516.47933339
1048,3670308.0348244575
1049,6530804.299464022
1050,4934342.55620327
1051,6389116.361976405
1052,2852854.036258847
1053,2870550.626422703
1054,5101741.211281963
1055,3506715.007941505
1056,5208549.300408166
1057,4775110.719744644
1058,3793456.0366432685
1059,7045158.1265547145
1060,5024472.8683392145
1061,3935100.7499026037
1062,4649924.435020316
1063,4620197.707282874
1064,5626873.36077418
1065,6037594.273565758
1066,6533869.16702152
1067,5380708.177865622
1068,4613714.72668105
1069,5022508.131237765
1070,5823526.915840511
1071,3508959.773022683
1072,4858386.219015865
1073,5603902.119581027
1074,6154439.611786629
1075,4904433.784991526
1076,4033201.5000039046
1077,2431166.301493763
1078,2922541.532298515
1079,5464812.69478675
1080,4491708.29005382
1081,4379918.725597971
1082,4070750.3116032607
1083,4547617.87862374
1084,3734313.2573743425
1085,2633064.7527167886
1086,5610821.517025553
1087,3232398.0521513233
1088,3567466.4647263577
1089,4090691.7197807673
1090,5834078.850949389
1091,5814645.650139088
1092,3798762.002771915
1093,5169150.663463652
1094,3812778.673518707
1095,4895124.110925261
1096,5289350.622697666
1097,3270492.3440527692
1098,4643521.934385945
1099,4681217.812198763
1100,4759932.997201213
1101,5739035.1914024
1102,2982268.9647352807
1103,2761857.6170498724
1104,3632249.748379167
1105,3843882.2901858333
1106,4627527.9915945865
1107,3251458.769160121
1108,4452873.768650472
1109,4916309.377623405
1110,3574963.3776757764
1111,5595431.861077772
1112,2599613.47696003
1113,4458273.485385015
1114,2766733.1002807147
1115,5288091.687999675
1116,4578746.779154933
1117,6814351.922463542
1118,4829030.542276313
1119,4679064.281220225
1120,4126766.348223833
1121,2964372.284447955
1122,2542745.2034521597
1123,5106411.495694319
1124,5403162.965882568
1125,6246924.0218469035
1126,5655323.724467765
1127,3655812.220342768
1128,5115937.715422264
1129,3847059.7149662008
1130,3505861.399903211
1131,4942756.6193458205
1132,2925770.6707531926
1133,4876662.630327572
1134,4143955.9164582645
1135,2483008.7023910857
1136,5205331.372786335
1137,4373397.474767601
1138,5089891.789856125
1139,5078665.112042989
1140,3678060.5050154096
1141,4448731.729221738
1142,5519175.879720505
1143,4365352.275360712
1144,4706696.553839742
1145,4886536.746740645
1146,4290926.072255759
1147,3790438.3218092253
1148,3232378.625886367
1149,5777806.031170869
1150,4569037.602177048
1151,2364989.409372177
1152,4818160.661784202
1153,5750882.527689551
1154,3695021.5350177973
1155,3261331.737505391
1156,2195367.745695202
1157,4839494.190066055
1158,4626432.792388716
1159,3822068.1104747364
1160,4892338.750081024
1161,4607577.764562531
1162,5142766.85926957
1163,3435175.8419954907
1164,3777672.9899261487
1165,2783273.9589914577
1166,5057789.604229235
1167,6189296.718225342
1168,4934393.947147098
1169,3629236.478731448
1170,3996421.8253555903
1171,4216506.697808399
1172,2704823.041551242
1173,4872684.587580911
1174,3212920.807116209
1175,4740560.664392912
1176,4186030.4235252608
1177,5550712.550420629
1178,4896658.639666678
1179,5359001.880222291
1180,3381727.5830877656
1181,4497580.254732915
1182,5287879.382251264
1183,6590657.769020821
1184,3303855.7282430213
1185,3208897.483185149
1186,6002898.095208475
1187,3388946.4341367325
1188,4960341.574111778
1189,4792426.116368112
1190,4172214.985688046
1191,4511324.3559371475
1192,5060873.498858701
1193,2734292.044780358
1194,5379924.345224176
1195,6291426.407145939
1196,4924690.444038401
1197,4652328.432641789
1198,3179364.101007602
1199,2980874.2386527075
1200,4990343.465900381
1201,6867596.475340179
1202,3816021.2983703413
1203,4087399.898175861
1204,3811841.505629002
1205,2877555.2431118777
1206,6207324.8993958915
1207,3785863.3724963656
1208,4152300.2160683204
1209,4928457.745308409
1210,5828085.651151902
1211,6037119.028935255
1212,2943103.6568207666
1213,5592037.163535025
1214,4977416.330710767
1215,5035298.133198222
1216,4912397.500446551
1217,4995413.965822997
1218,5522110.721874335
1219,6257771.019743443
1220,3383214.9070139946
1221,5094230.2610377455
1222,4756001.979632758
1223,4889275.099980841
1224,5352379.789038531
1225,5211763.153218576
1226,4957792.144453708
1227,6455464.958421311
1228,3910877.8081376
1229,4708394.02373721
1230,4118909.111672807
1231,4825197.092818327
1232,3297155.9356448464
1233,6931614.10604279
1234,5451108.962241327
1235,3849790.18981601
1236,6050471.903046428
1237,3276179.069271574
1238,3873141.6214805823
1239,4908018.002226024
1240,3700330.212871053
1241,4063204.8833872583
1242,6877864.115893284
1243,4732563.370875433
1244,6610957.601048252
1245,6270225.323161363
1246,4421313.437828564
1247,4658934.582487051
1248,3897909.64032596
1249,5246042.043833489
1250,4290557.657328975
1251,3184631.2558854716
1252,4812148.969341208
1253,5164661.5618278915
1254,4381979.88644465
1255,4333273.650310047
1256,4634470.639564117
1257,4022608.0104409866
1258,5358873.87582439
1259,3258127.4975511767
1260,3592950.677888323
1261,6204234.153265637
1262,4602138.76181907
1263,4400998.188538506
1264,3201792.1206115554
1265,4489319.260662518
1266,3514559.7256691097
1267,4958608.127302582
1268,3398266.650666255
1269,4997762.796030853
1270,3251457.5731698386
1271,5353945.281685415
1272,4630463.1166542405
1273,2760437.6771194357
1274,3852901.0795949483
1275,5736122.1797637595
1276,4547199.766808028
1277,5117568.444037313
1278,3527844.503390797
1279,3212920.807116209
1280,5501304.341096893
1281,4422312.214762824
1282,4768624.517443753
1283,2468759.7428984633
1284,5650095.48679001
1285,5940621.107787656
1286,4678614.521729935
1287,3650952.047561244
1288,6067919.850351868
1289,3106931.55988518
1290,6533224.766446272
1291,4519532.508562119
1292,5994281.879080821
1293,5903639.790931424
1294,6095461.9658968905
1295,5298898.596039496
1296,4326435.914116322
1297,4150328.2122394247
1298,4413815.36161226
1299,2938983.5446764436
1300,5830391.398694564
1301,3618786.5154589657
1302,4081466.1646308587
1303,5438596.459764693
1304,5262758.618760229
1305,6077379.939754726
1306,4349609.908711386
1307,5276096.103461667
1308,3683199.500036708
1309,2740511.3216106794
1310,4308593.554701515
1311,4629765.68931749
1312,5724622.89286054
1313,5821976.440754857
1314,6478177.180502195
1315,5069863.126216548
1316,3592368.304843866
1317,5321895.198056859
1318,5288893.1259245705
1319,5545003.195872961
1320,4739762.828551401
1321,4454258.499019315
1322,4741544.958256314
1323,4212801.317639034
1324,4827194.772438015
1325,4508471.021859885
1326,5529629.388360717
1327,4388211.500527055
1328,4728438.308069285
1329,5121825.166414009
1330,6770779.958577035
